NOC,Year,Sport,Omega
POL,2008,Badminton,0.22886615302481111
POL,2008,Boxing,0.0
POL,2008,Canoeing,0.16907221738383613
POL,2008,Cycling,0.3024155846760166
POL,2008,Equestrianism,0.5363598827236654
POL,2008,Fencing,0.20413712403898968
POL,2008,Gymnastics,0.7282609451759838
POL,2008,Handball,0.29725120849174047
POL,2008,Judo,0.2896936474445134
POL,2008,Modern Pentathlon,0.4988451556839266
POL,2008,Rhythmic Gymnastics,0.4286713354872005
POL,2008,Rowing,0.1929422652091771
POL,2008,Sailing,0.4566560636806739
POL,2008,Shooting,0.45047030662506277
POL,2008,Table Tennis,0.652925350466933
POL,2008,Tennis,0.44907636863855666
POL,2008,Triathlon,0.5215387081435794
POL,2008,Volleyball,0.12895181436492456
POL,2008,Weightlifting,0.44021545729842565
POL,2008,Wrestling,0.2176815405317964
POL,2012,Archery,0.4425748550517718
POL,2012,Athletics,0.16325248462581202
POL,2012,Badminton,0.3850292792009091
POL,2012,Beach Volleyball,0.6014582731000351
POL,2012,Boxing,0.319600961521806
POL,2012,Canoeing,0.39025062173305497
POL,2012,Cycling,0.28951236329339886
POL,2012,Equestrianism,0.3114576007090279
POL,2012,Fencing,0.4305023924636014
POL,2012,Gymnastics,0.22941463253868477
POL,2012,Judo,0.32480367449043696
POL,2012,Modern Pentathlon,0.46454767526306073
POL,2012,Rhythmic Gymnastics,0.18276461561249943
POL,2012,Rowing,0.07464448244422703
POL,2012,Sailing,0.2284587218296272
POL,2012,Shooting,0.26602454694356176
POL,2012,Table Tennis,0.39306005844206626
POL,2012,Taekwondo,0.17513727670891682
POL,2012,Tennis,0.22910285740744676
POL,2012,Triathlon,0.3997887341748295
POL,2012,Volleyball,0.3071290435055437
POL,2012,Weightlifting,0.21479086903126038
POL,2012,Wrestling,0.23710011512103196
POL,2016,Archery,0.43566207226505516
POL,2016,Athletics,0.048943685517747436
POL,2016,Badminton,0.5981425866112217
POL,2016,Beach Volleyball,0.5104888332058206
POL,2016,Boxing,0.5017664739186172
POL,2016,Canoeing,0.23868050694208187
POL,2016,Cycling,0.43357168887472075
POL,2016,Equestrianism,0.21168269478327215
POL,2016,Fencing,0.40164111722119905
POL,2016,Gymnastics,0.07720059713879017
POL,2016,Handball,0.4395261631668549
POL,2016,Judo,0.5175450383479175
POL,2016,Modern Pentathlon,0.585884673075354
POL,2016,Rowing,0.26064115910945274
POL,2016,Sailing,0.5961284711289006
POL,2016,Shooting,0.1080016618722556
POL,2016,Table Tennis,0.725947446715931
POL,2016,Taekwondo,0.6763386561304094
POL,2016,Tennis,0.8428916445467635
POL,2016,Triathlon,0.8142003281998037
POL,2016,Volleyball,0.01312872065313533
POL,2016,Weightlifting,0.23561287311102178
POL,2016,Wrestling,0.3798206712902127
POL,1924,Athletics,0.0
POL,1924,Boxing,0.5219970447677945
POL,1924,Cycling,0.6020676642373763
POL,1924,Equestrianism,0.0
POL,1924,Fencing,0.5763499272459697
POL,1924,Football,0.39667234571538235
POL,1924,Rowing,0.13370308015722074
POL,1924,Sailing,0.3906532956539355
POL,1924,Shooting,0.12919547728218467
POL,1924,Wrestling,0.5315328465042364
POL,1928,Athletics,0.0
POL,1928,Boxing,0.3784202838937308
POL,1928,Cycling,0.36337825763194725
POL,1928,Equestrianism,0.23150663518258738
POL,1928,Fencing,0.15223785481643023
POL,1928,Modern Pentathlon,0.44351212508120563
POL,1928,Rowing,0.341738222649217
POL,1928,Sailing,0.2621250577047861
POL,1928,Wrestling,0.5474643722614301
POL,1932,Athletics,0.42887684196231884
POL,1932,Fencing,0.35786307504901815
POL,1932,Rowing,0.2919343446681171
POL,1936,Athletics,0.18763038915620434
POL,1936,Basketball,0.07949532636262308
POL,1936,Boxing,0.39518153080066687
POL,1936,Canoeing,0.21130929786205802
POL,1936,Cycling,0.40340008791358173
POL,1936,Equestrianism,0.2612089487078669
POL,1936,Fencing,0.027904383774208175
POL,1936,Football,0.01481729959860725
POL,1936,Gymnastics,0.11844158824694301
POL,1936,Rowing,0.04445120793262229
POL,1936,Sailing,0.16728018505266704
POL,1936,Shooting,0.20992765843560202
POL,1936,Wrestling,0.6782956691236123
POL,1948,Athletics,0.6783879674685874
POL,1948,Boxing,0.41486942682834094
POL,1948,Canoeing,0.730758001399455
POL,1948,Fencing,0.1887965532163341
POL,1952,Athletics,0.5454782198638908
POL,1952,Boxing,0.4281994254907904
POL,1952,Fencing,0.6944108403096761
POL,1952,Football,0.30195576071424035
POL,1952,Gymnastics,0.5597743802242892
POL,1952,Rowing,0.4837780613527969
POL,1952,Shooting,0.1949205390959479
POL,1952,Weightlifting,0.5681812410812677
POL,1952,Wrestling,0.3500497160053253
POL,1956,Athletics,0.07181934278994037
POL,1956,Boxing,0.5619766093963192
POL,1956,Canoeing,0.5508796642108976
POL,1956,Fencing,0.4007522086080252
POL,1956,Gymnastics,0.49040601649045074
POL,1956,Rowing,0.3839547829106253
POL,1956,Shooting,0.6993148031382023
POL,1956,Weightlifting,0.47545532717619104
POL,1960,Athletics,0.13256728504515772
POL,1960,Basketball,0.4564846414507102
POL,1960,Boxing,0.4567437415894724
POL,1960,Canoeing,0.7371366448803017
POL,1960,Cycling,0.5576535447860704
POL,1960,Equestrianism,0.5939115085126496
POL,1960,Fencing,0.5543802303105656
POL,1960,Football,0.5481894554599238
POL,1960,Gymnastics,0.07630055517845208
POL,1960,Modern Pentathlon,0.553565329997317
POL,1960,Rowing,0.3207045831507378
POL,1960,Shooting,0.2714228366065322
POL,1960,Weightlifting,0.5649947483512527
POL,1960,Wrestling,0.42017948359184043
POL,1964,Athletics,0.623082804624248
POL,1964,Basketball,0.20546968296165555
POL,1964,Boxing,0.5421913054827312
POL,1964,Canoeing,0.23491515680266578
POL,1964,Cycling,0.6009043224336541
POL,1964,Fencing,0.28139072569231327
POL,1964,Gymnastics,0.09816126973300694
POL,1964,Rowing,0.6952341521612955
POL,1964,Shooting,0.6442597411876272
POL,1964,Volleyball,0.35507941467821125
POL,1964,Weightlifting,0.4440232238592843
POL,1964,Wrestling,0.561578680371584
POL,1968,Athletics,0.24697171794368045
POL,1968,Basketball,0.28811500806847373
POL,1968,Boxing,0.5428992125764098
POL,1968,Canoeing,0.3154687354446734
POL,1968,Cycling,0.6054632564188198
POL,1968,Equestrianism,0.4650906342979012
POL,1968,Fencing,0.009012615946720759
POL,1968,Gymnastics,0.18204964273522745
POL,1968,Rowing,0.32649775015038957
POL,1968,Sailing,0.5267527837391257
POL,1968,Shooting,0.24713415713350026
POL,1968,Volleyball,0.6980299469364376
POL,1968,Weightlifting,0.7675558054999511
POL,1968,Wrestling,0.45691577285577845
POR,1984,Archery,0.6424320466568596
POR,1984,Athletics,0.4043759639223667
POR,1984,Fencing,0.7271831359169922
POR,1984,Judo,0.6079711257891828
POR,1984,Modern Pentathlon,0.30536039046345986
POR,1984,Rhythmic Gymnastics,0.6462769715506903
POR,1984,Sailing,0.5360044382868498
POR,1984,Shooting,0.15983548828151656
POR,1984,Weightlifting,0.613985090938277
POR,1988,Archery,0.40728226263406475
POR,1988,Athletics,0.6450178641428496
POR,1988,Canoeing,0.3323249759690427
POR,1988,Equestrianism,0.30340971696346075
POR,1988,Fencing,0.5770099324096258
POR,1988,Gymnastics,0.15537086760560018
POR,1988,Judo,0.540084123325486
POR,1988,Modern Pentathlon,0.27053404403273895
POR,1988,Rhythmic Gymnastics,0.4786709981206685
POR,1988,Sailing,0.5412070280078053
POR,1988,Shooting,0.5934131208051753
POR,1988,Weightlifting,0.10914640244164905
POR,1988,Wrestling,0.8180163812537329
POR,1992,Archery,0.11425575173080248
POR,1992,Athletics,0.0
POR,1992,Badminton,0.0
POR,1992,Canoeing,0.0
POR,1992,Equestrianism,0.0
POR,1992,Fencing,0.0
POR,1992,Judo,0.004517441726288234
POR,1992,Modern Pentathlon,0.21758216828100554
POR,1992,Rowing,0.03051040693980166
POR,1992,Sailing,3.310160710972598e-07
POR,1992,Shooting,0.0
POR,1992,Tennis,0.04040682497365274
POR,1992,Wrestling,0.0
POR,1996,Archery,0.301180599389104
POR,1996,Athletics,0.0
POR,1996,Beach Volleyball,0.6298569698124297
POR,1996,Canoeing,0.937830432041589
POR,1996,Cycling,0.664790817286076
POR,1996,Equestrianism,0.5
POR,1996,Fencing,0.6114111333452662
POR,1996,Football,0.1526521316222669
POR,1996,Gymnastics,0.6260511223505902
POR,1996,Judo,0.48817310041670864
POR,1996,Modern Pentathlon,0.8569468603869339
POR,1996,Rowing,0.13105566602830931
POR,1996,Sailing,0.4279781189406586
POR,1996,Shooting,0.3329413423392603
POR,1996,Tennis,0.3161954813800451
POR,1996,Weightlifting,0.4098077714898967
POR,1996,Wrestling,0.716283431648831
POR,2000,Archery,0.6834704980866817
POR,2000,Athletics,0.2423779248234594
POR,2000,Badminton,0.5255770840823542
POR,2000,Beach Volleyball,0.5666590576275554
POR,2000,Canoeing,0.4256784160850803
POR,2000,Cycling,0.47387418064803155
POR,2000,Equestrianism,0.5071602858608747
POR,2000,Fencing,0.42969986976394314
POR,2000,Judo,0.2152673773053422
POR,2000,Sailing,0.5419096918970895
POR,2000,Shooting,0.5151246367754947
POR,2000,Tennis,0.2365358833282382
POR,2008,Archery,0.5324413220742378
POR,2008,Athletics,0.18904461920047252
POR,2008,Badminton,0.43233105384641346
POR,2008,Canoeing,0.4607706578355113
POR,2008,Cycling,0.3862219945005444
POR,2008,Equestrianism,0.1461043091135768
POR,2008,Fencing,0.4852273851118654
POR,2008,Judo,0.6421550177907375
POR,2008,Rowing,0.6037516234044868
POR,2008,Sailing,0.8104292575536165
POR,2008,Shooting,0.4290400439296701
POR,2008,Table Tennis,0.8003506655375553
POR,2008,Taekwondo,0.5686039901139995
POR,2008,Triathlon,0.4092806936874293
POR,2020,Artistic Gymnastics,0.471627755050448
POR,2020,Athletics,0.0929187865790585
POR,2020,Cycling Mountain Bike,0.7801104100340872
POR,2020,Cycling Road,0.2068601642633718
POR,2020,Cycling Track,0.5497951300167067
POR,2020,Equestrian,0.3715933237822933
POR,2020,Handball,0.13036689868626122
POR,2020,Judo,0.12652733816828488
POR,2020,Rowing,0.4641668938581105
POR,2020,Sailing,0.405175596015693
POR,2020,Shooting,0.7119011727092067
POR,2020,Skateboarding,0.5754695596797889
POR,2020,Surfing,0.6201661067842403
POR,2020,Table Tennis,0.0930164440645523
POR,2020,Taekwondo,0.4920512013688204
POR,2020,Tennis,0.14931871298173927
POR,2020,Trampoline Gymnastics,0.7734050121196994
POR,2020,Triathlon,0.07493319469227175
POR,2024,Artistic Gymnastics,0.49756332042077
POR,2024,Athletics,0.06229954822088397
POR,2024,Breaking,0.0
POR,2024,Cycling Mountain Bike,0.3324316772561533
POR,2024,Cycling Road,0.14053489062204047
POR,2024,Cycling Track,0.4615986475034038
POR,2024,Equestrian,0.21789214758985048
POR,2024,Judo,0.5136811011811676
POR,2024,Sailing,0.3526315695264711
POR,2024,Shooting,0.48799071474919353
POR,2024,Skateboarding,0.7584239161605224
POR,2024,Surfing,0.6625819104545783
POR,2024,Table Tennis,0.14526683677133245
POR,2024,Tennis,0.49134848259393565
POR,2024,Trampoline Gymnastics,0.32062340051925764
POR,2024,Triathlon,0.2396737341716458
POR,1912,Athletics,0.0
POR,1912,Fencing,0.0
POR,1912,Wrestling,0.0
POR,1924,Athletics,0.3849186568783959
POR,1924,Equestrianism,0.3743666104589366
POR,1924,Fencing,0.31252883462782055
POR,1924,Sailing,0.5712212986364666
POR,1924,Shooting,0.36547352936622546
POR,1924,Tennis,0.5576686163499329
POR,1924,Weightlifting,0.7480689502681129
POR,1928,Athletics,0.5049878785129933
POR,1928,Equestrianism,0.4289728844668531
POR,1928,Fencing,0.04622604922368484
POR,1928,Football,0.3886946185982613
POR,1928,Modern Pentathlon,0.4790658990987148
POR,1928,Sailing,0.16055916538910744
POR,1928,Weightlifting,0.5187856782380161
POR,1928,Wrestling,0.6395324955786875
POR,1932,Athletics,0.0
POR,1932,Modern Pentathlon,0.0
POR,1932,Shooting,0.0
POR,1936,Athletics,0.6015622267777241
POR,1936,Equestrianism,0.29477298207798025
POR,1936,Fencing,0.33274446126130736
POR,1936,Sailing,0.38118819238998014
POR,1936,Shooting,0.1746780457263233
POR,1948,Athletics,0.3415197893009792
POR,1948,Equestrianism,0.06273862358499119
POR,1948,Fencing,0.42395464941750194
POR,1948,Rowing,0.15162838141940066
POR,1948,Sailing,0.4363933195530156
POR,1948,Shooting,0.6621416324464343
POR,1952,Athletics,0.6465169789040746
POR,1952,Equestrianism,0.5140278396814845
POR,1952,Fencing,0.6837252059641189
POR,1952,Gymnastics,0.1908498701694047
POR,1952,Modern Pentathlon,0.8653972204394184
POR,1952,Rowing,0.7464307048233311
POR,1952,Sailing,0.5587308215799006
POR,1952,Shooting,0.9067427144007013
POR,1960,Athletics,0.22881691858899256
POR,1960,Cycling,0.3476180718047479
POR,1960,Equestrianism,0.11723410532814
POR,1960,Fencing,0.11044660796436759
POR,1960,Gymnastics,0.1918575791658391
POR,1960,Rowing,0.12289608204998898
POR,1960,Sailing,0.33822132637558217
POR,1960,Shooting,0.3727189257717829
POR,1960,Weightlifting,0.6184482534632447
POR,1960,Wrestling,0.5241806015914502
POR,1964,Athletics,0.0
POR,1964,Equestrianism,0.0
POR,1964,Gymnastics,0.0
POR,1964,Judo,0.0
POR,1964,Sailing,0.0
POR,1964,Shooting,0.0
POR,1968,Athletics,0.0
POR,1968,Fencing,0.0
POR,1968,Gymnastics,0.0
POR,1968,Sailing,0.0
POR,1968,Weightlifting,0.0
POR,1968,Wrestling,0.0
POR,1972,Athletics,0.0
POR,1972,Equestrianism,0.0
POR,1972,Judo,0.0
POR,1972,Rowing,0.0
POR,1972,Sailing,0.0
POR,1972,Shooting,0.0
POR,1972,Weightlifting,0.0
POR,1972,Wrestling,0.0
POR,1976,Athletics,0.5629199500371629
POR,1976,Judo,0.4533594298235126
POR,1976,Sailing,0.33257075031219224
POR,1976,Shooting,0.28307383288461163
POR,1976,Wrestling,0.5472348486089552
POR,1980,Athletics,0.0
POR,1980,Boxing,0.0
POR,1980,Gymnastics,0.0
POR,1980,Judo,0.0
POR,1980,Weightlifting,0.0
POR,2004,Athletics,0.22599876316733966
POR,2004,Badminton,0.5943918112931719
POR,2004,Beach Volleyball,0.4862340304520233
POR,2004,Canoeing,0.32134625735625816
POR,2004,Cycling,0.4100422549810374
POR,2004,Equestrianism,0.1327073962211987
POR,2004,Fencing,0.1854882358987878
POR,2004,Football,0.2752654156531588
POR,2004,Gymnastics,0.37479870034057805
POR,2004,Judo,0.5830167956765855
POR,2004,Sailing,0.4496600979972082
POR,2004,Shooting,0.6853731856429564
POR,2004,Triathlon,0.6702124322786748
POR,2004,Wrestling,0.8110892916169788
POR,2012,Athletics,0.16267828514364283
POR,2012,Badminton,0.11402363222546996
POR,2012,Canoeing,0.41204704231385475
POR,2012,Cycling,0.5657977816108086
POR,2012,Equestrianism,0.5593398804846714
POR,2012,Gymnastics,0.2970069690472804
POR,2012,Judo,0.3722069390799125
POR,2012,Rowing,0.5918772839514549
POR,2012,Sailing,0.06533353389622897
POR,2012,Shooting,0.5869127127511842
POR,2012,Table Tennis,0.44190849979638647
POR,2012,Triathlon,0.45704100186774377
POR,2016,Athletics,0.0023260766259419756
POR,2016,Badminton,0.3458033213222521
POR,2016,Canoeing,0.18253455168229318
POR,2016,Cycling,0.052132998106465066
POR,2016,Equestrianism,0.4033013440493505
POR,2016,Football,0.46340416095142906
POR,2016,Golf,0.21450733060275717
POR,2016,Gymnastics,0.35186071911004746
POR,2016,Judo,0.23675102793186223
POR,2016,Sailing,0.5901971957798876
POR,2016,Shooting,0.35896825403107147
POR,2016,Table Tennis,0.31206283375513644
POR,2016,Taekwondo,0.5294464405977131
POR,2016,Tennis,0.5919788205480523
POR,2016,Triathlon,0.5295514825487806
POR,1956,Equestrianism,0.0
POR,1956,Sailing,0.0
POR,1920,Fencing,0.0
POR,1920,Shooting,0.0
PRK,1972,Archery,0.19751360598186302
PRK,1972,Athletics,0.6936031333455727
PRK,1972,Boxing,0.4231645299776775
PRK,1972,Gymnastics,0.6609878837091028
PRK,1972,Judo,0.33488402422628677
PRK,1972,Rowing,0.6505416957287127
PRK,1972,Shooting,0.6210597676073449
PRK,1972,Volleyball,0.2610170782930579
PRK,1972,Weightlifting,0.6097592468244792
PRK,1972,Wrestling,0.6900056673518629
PRK,1976,Archery,0.5500394030837592
PRK,1976,Athletics,0.6517929621922544
PRK,1976,Boxing,0.42200744207578567
PRK,1976,Football,0.16868885426754834
PRK,1976,Judo,0.26768336908077894
PRK,1976,Shooting,0.5363873411318201
PRK,1976,Weightlifting,0.6448293551784295
PRK,1976,Wrestling,0.46273917154782157
PRK,1980,Archery,0.47333964858213223
PRK,1980,Athletics,0.8364927837378558
PRK,1980,Boxing,0.41472124908061464
PRK,1980,Gymnastics,0.7278596158370957
PRK,1980,Judo,0.6641073811484763
PRK,1980,Shooting,0.7337354107659384
PRK,1980,Weightlifting,0.6148074507440822
PRK,1980,Wrestling,0.4142728494868103
PRK,1992,Archery,0.32272196176803136
PRK,1992,Athletics,0.2566638525402074
PRK,1992,Boxing,0.28946526218726143
PRK,1992,Cycling,0.7873357887573268
PRK,1992,Gymnastics,0.5617908067363058
PRK,1992,Judo,0.3585014123933912
PRK,1992,Rhythmic Gymnastics,0.3985913491990462
PRK,1992,Shooting,0.576392864773541
PRK,1992,Table Tennis,0.44983887466713707
PRK,1992,Weightlifting,0.2840432323556018
PRK,1992,Wrestling,0.20540654385955054
PRK,2000,Archery,0.353939396956223
PRK,2000,Athletics,0.4935177378771381
PRK,2000,Boxing,0.33267528546844016
PRK,2000,Gymnastics,0.4276380234438653
PRK,2000,Judo,0.5057378686306777
PRK,2000,Shooting,0.6544294541309005
PRK,2000,Weightlifting,0.3644434159925316
PRK,2000,Wrestling,0.4868317086410135
PRK,2008,Archery,0.4710490394293919
PRK,2008,Athletics,0.239500888006512
PRK,2008,Boxing,0.2781092751839568
PRK,2008,Football,0.08888066775825165
PRK,2008,Gymnastics,0.19628682253973156
PRK,2008,Judo,0.2746368598143183
PRK,2008,Shooting,0.043534886781896584
PRK,2008,Table Tennis,0.18883751235399462
PRK,2008,Weightlifting,0.4996169175451349
PRK,2008,Wrestling,0.3669663612691756
PRK,2012,Archery,0.850939561575025
PRK,2012,Athletics,0.44365741555310556
PRK,2012,Boxing,0.16866282567068855
PRK,2012,Football,0.29666616143607216
PRK,2012,Judo,0.748167988576753
PRK,2012,Shooting,0.44755988578511624
PRK,2012,Table Tennis,0.2618953896181644
PRK,2012,Weightlifting,0.34641791011834683
PRK,2012,Wrestling,0.44397249348193146
PRK,2016,Archery,0.635185344497671
PRK,2016,Athletics,0.0
PRK,2016,Gymnastics,0.0168354418010492
PRK,2016,Judo,0.895509678503581
PRK,2016,Shooting,0.1329679557577873
PRK,2016,Table Tennis,0.31830488292238696
PRK,2016,Weightlifting,0.04235674979938044
PRK,2016,Wrestling,0.2022105942902855
PRK,2024,Artistic Gymnastics,0.3506326746214741
PRK,2024,Athletics,0.5906764028276922
PRK,2024,Boxing,0.22297889362015194
PRK,2024,Judo,0.18424477881674636
PRK,2024,Table Tennis,0.26118339826907633
PRK,2024,Wrestling,0.19767456740325468
PRK,1996,Athletics,0.5614303162292013
PRK,1996,Boxing,0.42680635670037814
PRK,1996,Gymnastics,0.4368294523065699
PRK,1996,Judo,0.5780340577378368
PRK,1996,Shooting,0.6668189602951562
PRK,1996,Table Tennis,0.14394056817297016
PRK,1996,Weightlifting,0.5074295536558959
PRK,1996,Wrestling,0.6186373442277749
PRK,2004,Athletics,0.7578682844219207
PRK,2004,Boxing,0.447282237895562
PRK,2004,Gymnastics,0.6512051276710632
PRK,2004,Judo,0.5087787106272192
PRK,2004,Shooting,0.38939437227379714
PRK,2004,Table Tennis,0.29028517477512455
PRK,2004,Weightlifting,0.42618909306379443
PRK,2004,Wrestling,0.4927118106733029
PUR,1972,Archery,0.0
PUR,1972,Athletics,0.0
PUR,1972,Basketball,0.0
PUR,1972,Boxing,0.0
PUR,1972,Fencing,0.0
PUR,1972,Judo,0.0
PUR,1972,Sailing,0.0
PUR,1972,Shooting,0.0
PUR,1972,Weightlifting,0.0
PUR,1976,Archery,0.7003663566487383
PUR,1976,Athletics,0.12630388508134827
PUR,1976,Basketball,0.05422555223971457
PUR,1976,Boxing,0.11817037828976837
PUR,1976,Equestrianism,0.3421505601501056
PUR,1976,Fencing,0.32802436902729604
PUR,1976,Judo,0.39709637090140104
PUR,1976,Sailing,0.1568490270264917
PUR,1976,Shooting,0.27272718854352324
PUR,1976,Weightlifting,0.42663754444481516
PUR,1976,Wrestling,0.39792422690868084
PUR,1984,Archery,0.8249431618854353
PUR,1984,Athletics,0.0854775315289154
PUR,1984,Boxing,0.5861532099536293
PUR,1984,Cycling,0.5053320363071148
PUR,1984,Equestrianism,0.407238150461677
PUR,1984,Fencing,0.28561756614124856
PUR,1984,Judo,0.8466353876183573
PUR,1984,Rowing,0.557417009265728
PUR,1984,Sailing,0.22017173797218068
PUR,1984,Shooting,0.42505258756210756
PUR,1984,Weightlifting,0.7612924514997986
PUR,1984,Wrestling,0.40005125254969065
PUR,1988,Archery,0.0
PUR,1988,Athletics,0.0
PUR,1988,Basketball,0.0
PUR,1988,Boxing,0.0
PUR,1988,Equestrianism,0.0
PUR,1988,Judo,0.0
PUR,1988,Rowing,0.00014314542903729746
PUR,1988,Sailing,0.0
PUR,1988,Shooting,0.0
PUR,1988,Weightlifting,0.0
PUR,1988,Wrestling,0.0
PUR,1996,Archery,0.39230834410365567
PUR,1996,Athletics,0.0
PUR,1996,Basketball,0.15520146189174253
PUR,1996,Boxing,0.4504668614428611
PUR,1996,Cycling,0.5250780369478308
PUR,1996,Equestrianism,0.45484518538685537
PUR,1996,Fencing,0.5274789968449781
PUR,1996,Gymnastics,0.01709766270356235
PUR,1996,Judo,0.2580914329518641
PUR,1996,Sailing,0.625974378689961
PUR,1996,Shooting,0.358055056328705
PUR,1996,Weightlifting,0.7689916308764784
PUR,1996,Wrestling,0.025237435936006188
PUR,2024,Archery,0.2965703013397887
PUR,2024,Athletics,0.5499857653191519
PUR,2024,Basketball,0.4277683322286173
PUR,2024,Boxing,0.6083533840374739
PUR,2024,Golf,0.7483778077232122
PUR,2024,Judo,0.7187521042452724
PUR,2024,Sailing,0.43073509728501685
PUR,2024,Shooting,0.659348517512111
PUR,2024,Skateboarding,0.5821623381171798
PUR,2024,Table Tennis,0.4894706240367176
PUR,2024,Wrestling,0.4585984730750007
PUR,1948,Athletics,0.3552264204453982
PUR,1948,Boxing,0.6330047767485447
PUR,1948,Shooting,0.34004345855348356
PUR,1952,Athletics,0.0
PUR,1952,Boxing,0.0
PUR,1952,Shooting,0.0
PUR,1952,Weightlifting,0.0
PUR,1956,Athletics,0.0
PUR,1956,Shooting,0.0
PUR,1960,Athletics,0.0
PUR,1960,Basketball,0.0
PUR,1960,Fencing,0.0
PUR,1960,Shooting,0.0
PUR,1960,Weightlifting,0.0
PUR,1964,Athletics,0.0
PUR,1964,Basketball,0.0
PUR,1964,Boxing,0.0
PUR,1964,Sailing,0.0
PUR,1964,Shooting,0.0
PUR,1964,Weightlifting,0.0
PUR,1968,Athletics,0.0
PUR,1968,Basketball,0.0
PUR,1968,Boxing,0.0
PUR,1968,Cycling,0.0
PUR,1968,Fencing,0.0
PUR,1968,Sailing,0.0
PUR,1968,Shooting,0.0
PUR,1968,Weightlifting,0.0
PUR,1992,Athletics,0.44868710428348507
PUR,1992,Basketball,0.15648131228517004
PUR,1992,Boxing,0.052191003478552926
PUR,1992,Gymnastics,0.07252836643873586
PUR,1992,Judo,0.13567092523050006
PUR,1992,Sailing,0.33328264766830756
PUR,1992,Shooting,0.4198432120898583
PUR,1992,Tennis,0.15435838918287734
PUR,1992,Weightlifting,0.0
PUR,1992,Wrestling,0.6072192430189325
PUR,2000,Athletics,0.0
PUR,2000,Boxing,0.0
PUR,2000,Fencing,0.0
PUR,2000,Gymnastics,0.0
PUR,2000,Judo,0.0
PUR,2000,Sailing,0.0
PUR,2000,Shooting,0.0
PUR,2000,Weightlifting,0.0
PUR,2004,Athletics,0.0
PUR,2004,Basketball,0.0
PUR,2004,Beach Volleyball,0.012205642249190414
PUR,2004,Boxing,0.0
PUR,2004,Equestrianism,0.004464846044692817
PUR,2004,Gymnastics,0.0
PUR,2004,Judo,0.0
PUR,2004,Sailing,0.015989714018411656
PUR,2004,Shooting,0.0
PUR,2004,Taekwondo,0.009150676755360325
PUR,2004,Tennis,0.09074771177148033
PUR,2004,Wrestling,0.0004584527217821021
PUR,2008,Athletics,0.0
PUR,2008,Boxing,0.0
PUR,2008,Gymnastics,0.0
PUR,2008,Judo,0.0
PUR,2008,Shooting,0.0
PUR,2008,Taekwondo,0.0
PUR,2008,Weightlifting,0.0
PUR,2012,Athletics,0.29353636219389195
PUR,2012,Boxing,0.4432146830019464
PUR,2012,Gymnastics,0.35280744425565397
PUR,2012,Judo,0.5550066320060035
PUR,2012,Shooting,0.6097134118226354
PUR,2012,Weightlifting,0.47969160342531014
PUR,2012,Wrestling,0.48004192172088356
PUR,2016,Athletics,0.23503174208859698
PUR,2016,Boxing,0.5615839235149079
PUR,2016,Cycling,0.35917375035806953
PUR,2016,Equestrianism,0.35663011863259597
PUR,2016,Judo,0.5128987163206087
PUR,2016,Shooting,0.667909196988363
PUR,2016,Table Tennis,0.6368736156747066
PUR,2016,Taekwondo,0.3096322777508166
PUR,2016,Tennis,0.49190936765547744
PUR,2016,Triathlon,0.28555695834169936
PUR,2016,Volleyball,0.12242295989802726
PUR,2016,Weightlifting,0.47678022396131126
PUR,2016,Wrestling,0.616981975137227
PUR,2020,Athletics,0.5299005269625876
PUR,2020,Basketball,0.12636248266878136
PUR,2020,Boxing,0.6802705020080486
PUR,2020,Equestrian,0.505347379498311
PUR,2020,Golf,0.3155528201128649
PUR,2020,Judo,0.5717838861371811
PUR,2020,Rowing,0.19559122093140716
PUR,2020,Sailing,0.7697086337556969
PUR,2020,Shooting,0.4674149048915892
PUR,2020,Skateboarding,0.3731860354344061
PUR,2020,Table Tennis,0.36533225004494346
PUR,2020,Taekwondo,0.2051055386514959
PUR,2020,Wrestling,0.5820146997149659
PUR,1980,Boxing,0.0
QAT,2008,Archery,0.0
QAT,2008,Athletics,0.0
QAT,2008,Fencing,0.0
QAT,2008,Shooting,0.0
QAT,2008,Taekwondo,0.0
QAT,1984,Athletics,0.0
QAT,1984,Football,0.0
QAT,1984,Shooting,0.0
QAT,1988,Athletics,0.0
QAT,1988,Sailing,0.0
QAT,1988,Shooting,0.0
QAT,1992,Athletics,0.0
QAT,1992,Football,1.0
QAT,1996,Athletics,0.0
QAT,1996,Sailing,0.0
QAT,1996,Shooting,0.0
QAT,1996,Table Tennis,0.0
QAT,2000,Athletics,0.8658805984675159
QAT,2000,Shooting,0.46848858630100554
QAT,2000,Table Tennis,0.5897650414330656
QAT,2000,Weightlifting,0.40972467652242406
QAT,2004,Athletics,0.0
QAT,2004,Shooting,0.0
QAT,2004,Weightlifting,0.0
QAT,2012,Athletics,0.6020984799936937
QAT,2012,Shooting,0.3884076547255871
QAT,2012,Table Tennis,0.4453706270286818
QAT,2016,Athletics,0.6679426806040357
QAT,2016,Beach Volleyball,0.9
QAT,2016,Boxing,0.3665041329179079
QAT,2016,Equestrianism,0.22814349490880625
QAT,2016,Handball,0.15857426016604032
QAT,2016,Judo,0.6376179779557184
QAT,2016,Shooting,0.6085238954310388
QAT,2016,Table Tennis,0.293225492168428
QAT,2016,Weightlifting,0.7717850887325008
QAT,2020,Athletics,0.6345072656370034
QAT,2020,Beach Volleyball,0.44594100667964676
