Date,BCHAIN-MKPRU,GOLD,GOLD_fillna
2020/12/13 00:00:00,18803.44,,1831.15
2020/12/14 00:00:00,19164.48,1831.15,1831.15
2020/12/15 00:00:00,19276.59,1850.65,1850.65
2020/12/16 00:00:00,19439.75,1851.95,1851.95
2020/12/17 00:00:00,21379.48,1890.75,1890.75
2020/12/18 00:00:00,22847.46,1879.75,1879.75
2020/12/19 00:00:00,23150.79,,1880.0
2020/12/20 00:00:00,23869.92,,1880.0
2020/12/21 00:00:00,23490.58,1880.0,1880.0
2020/12/22 00:00:00,22745.48,1877.1,1877.1
2020/12/23 00:00:00,23824.99,1875.0,1875.0
2020/12/24 00:00:00,23253.37,,1874.3
2020/12/25 00:00:00,23715.53,,1874.3
2020/12/26 00:00:00,24693.58,,1874.3
2020/12/27 00:00:00,26443.21,,1874.3
2020/12/28 00:00:00,26246.58,,1874.3
2020/12/29 00:00:00,27036.69,1874.3,1874.3
2020/12/30 00:00:00,27376.37,1887.6,1887.6
2020/12/31 00:00:00,28856.59,,1943.2
2021/01/01 00:00:00,28982.56,,1943.2
2021/01/02 00:00:00,29393.75,,1943.2
2021/01/03 00:00:00,32195.46,,1943.2
2021/01/04 00:00:00,33000.78,1943.2,1943.2
2021/01/05 00:00:00,32035.03,1940.35,1940.35
2021/01/06 00:00:00,34046.67,1931.95,1931.95
2021/01/07 00:00:00,36860.41,1920.1,1920.1
2021/01/08 00:00:00,39486.04,1862.9,1862.9
2021/01/09 00:00:00,40670.25,,1847.25
2021/01/10 00:00:00,40240.72,,1847.25
2021/01/11 00:00:00,38240.09,1847.25,1847.25
2021/01/12 00:00:00,35544.94,1841.25,1841.25
2021/01/13 00:00:00,34011.82,1858.85,1858.85
2021/01/14 00:00:00,37393.13,1841.75,1841.75
2021/01/15 00:00:00,39158.47,1839.0,1839.0
2021/01/16 00:00:00,36828.52,,1833.05
2021/01/17 00:00:00,36065.2,,1833.05
2021/01/18 00:00:00,35793.01,1833.05,1833.05
2021/01/19 00:00:00,36632.35,1834.7,1834.7
2021/01/20 00:00:00,36020.13,1856.6,1856.6
2021/01/21 00:00:00,35538.98,1862.1,1862.1
2021/01/22 00:00:00,30797.88,1852.7,1852.7
2021/01/23 00:00:00,33002.38,,1856.85
2021/01/24 00:00:00,32099.74,,1856.85
2021/01/25 00:00:00,32276.84,1856.85,1856.85
2021/01/26 00:00:00,32243.26,1856.6,1856.6
2021/01/27 00:00:00,32541.8,1843.0,1843.0
2021/01/28 00:00:00,30419.17,1853.7,1853.7
2021/01/29 00:00:00,33403.17,1863.8,1863.8
2021/01/30 00:00:00,34314.26,,1862.95
2021/01/31 00:00:00,34318.1,,1862.95
2021/02/01 00:00:00,33136.46,1862.95,1862.95
2021/02/02 00:00:00,33522.9,1833.1,1833.1
2021/02/03 00:00:00,35529.66,1835.45,1835.45
2021/02/04 00:00:00,37676.25,1785.9,1785.9
2021/02/05 00:00:00,37002.09,1802.95,1802.95
2021/02/06 00:00:00,38278.61,,1835.25
2021/02/07 00:00:00,39323.26,,1835.25
2021/02/08 00:00:00,38928.1,1835.25,1835.25
2021/02/09 00:00:00,46364.3,1839.6,1839.6
2021/02/10 00:00:00,46589.58,1842.65,1842.65
2021/02/11 00:00:00,44878.17,1840.1,1840.1
2021/02/12 00:00:00,48013.38,1816.35,1816.35
2021/02/13 00:00:00,47471.4,,1817.3
2021/02/14 00:00:00,47185.19,,1817.3
2021/02/15 00:00:00,48720.37,1817.3,1817.3
2021/02/16 00:00:00,47951.85,1794.25,1794.25
2021/02/17 00:00:00,49160.1,1780.7,1780.7
2021/02/18 00:00:00,52118.23,1773.15,1773.15
2021/02/19 00:00:00,51608.15,1786.2,1786.2
2021/02/20 00:00:00,55916.5,,1807.45
2021/02/21 00:00:00,56001.2,,1807.45
2021/02/22 00:00:00,57487.86,1807.45,1807.45
2021/02/23 00:00:00,54123.4,1799.65,1799.65
2021/02/24 00:00:00,48880.43,1788.0,1788.0
2021/02/25 00:00:00,50624.84,1779.65,1779.65
2021/02/26 00:00:00,46800.42,1742.85,1742.85
2021/02/27 00:00:00,46340.31,,1734.15
2021/02/28 00:00:00,46155.87,,1734.15
2021/03/01 00:00:00,45113.92,1734.15,1734.15
2021/03/02 00:00:00,49618.43,1723.85,1723.85
2021/03/03 00:00:00,48356.04,1711.4,1711.4
2021/03/04 00:00:00,50477.7,1712.1,1712.1
2021/03/05 00:00:00,48448.91,1696.25,1696.25
2021/03/06 00:00:00,48861.38,,1687.05
2021/03/07 00:00:00,48881.59,,1687.05
2021/03/08 00:00:00,51169.7,1687.05,1687.05
2021/03/09 00:00:00,52299.33,1716.9,1716.9
2021/03/10 00:00:00,54881.52,1716.2,1716.2
2021/03/11 00:00:00,55997.23,1724.25,1724.25
2021/03/12 00:00:00,57764.0,1704.8,1704.8
2021/03/13 00:00:00,57253.28,,1723.65
2021/03/14 00:00:00,61258.73,,1723.65
2021/03/15 00:00:00,59133.47,1723.65,1723.65
2021/03/16 00:00:00,55754.72,1735.0,1735.0
2021/03/17 00:00:00,56872.38,1729.65,1729.65
2021/03/18 00:00:00,58913.0,1725.9,1725.9
2021/03/19 00:00:00,57665.9,1735.2,1735.2
2021/03/20 00:00:00,58075.1,,1736.15
2021/03/21 00:00:00,58085.8,,1736.15
2021/03/22 00:00:00,57411.17,1736.15,1736.15
2021/03/23 00:00:00,54204.96,1726.2,1726.2
2021/03/24 00:00:00,54477.46,1730.5,1730.5
2021/03/25 00:00:00,52508.23,1737.3,1737.3
2021/03/26 00:00:00,51415.92,1731.8,1731.8
2021/03/27 00:00:00,55074.47,,1705.95
2021/03/28 00:00:00,55863.93,,1705.95
2021/03/29 00:00:00,55783.71,1705.95,1705.95
2021/03/30 00:00:00,57627.67,1683.95,1683.95
2021/03/31 00:00:00,58730.13,1691.05,1691.05
2021/04/01 00:00:00,58735.25,1726.05,1726.05
2021/04/02 00:00:00,58736.92,,1744.65
2021/04/03 00:00:00,59031.32,,1744.65
2021/04/04 00:00:00,57076.49,,1744.65
2021/04/05 00:00:00,58206.55,,1744.65
2021/04/06 00:00:00,59054.1,1744.65,1744.65
2021/04/07 00:00:00,58020.46,1738.05,1738.05
2021/04/08 00:00:00,55947.27,1755.5,1755.5
2021/04/09 00:00:00,58048.59,1741.2,1741.2
2021/04/10 00:00:00,58102.58,,1732.85
2021/04/11 00:00:00,59774.0,,1732.85
2021/04/12 00:00:00,59964.87,1732.85,1732.85
2021/04/13 00:00:00,59834.74,1747.95,1747.95
2021/04/14 00:00:00,63554.44,1735.55,1735.55
2021/04/15 00:00:00,62969.12,1757.2,1757.2
2021/04/16 00:00:00,63252.63,1774.45,1774.45
2021/04/17 00:00:00,61455.98,,1774.5
2021/04/18 00:00:00,60087.09,,1774.5
2021/04/19 00:00:00,56251.48,1774.5,1774.5
2021/04/20 00:00:00,55703.14,1777.85,1777.85
2021/04/21 00:00:00,56507.91,1798.2,1798.2
2021/04/22 00:00:00,53808.8,1787.75,1787.75
2021/04/23 00:00:00,51731.71,1781.8,1781.8
2021/04/24 00:00:00,51153.13,,1773.35
2021/04/25 00:00:00,50110.53,,1773.35
2021/04/26 00:00:00,49075.58,1773.35,1773.35
2021/04/27 00:00:00,54056.64,1784.15,1784.15
2021/04/28 00:00:00,55071.46,1772.2,1772.2
2021/04/29 00:00:00,54884.1,1762.65,1762.65
2021/04/30 00:00:00,53584.15,1767.65,1767.65
2021/05/01 00:00:00,57796.62,,1797.75
2021/05/02 00:00:00,57857.5,,1797.75
2021/05/03 00:00:00,56610.46,,1797.75
2021/05/04 00:00:00,57213.33,1797.75,1797.75
2021/05/05 00:00:00,53241.72,1782.25,1782.25
2021/05/06 00:00:00,57473.23,1813.15,1813.15
2021/05/07 00:00:00,56428.16,1836.55,1836.55
2021/05/08 00:00:00,57380.27,,1840.45
2021/05/09 00:00:00,58928.81,,1840.45
2021/05/10 00:00:00,58280.73,1840.45,1840.45
2021/05/11 00:00:00,55883.5,1829.1,1829.1
2021/05/12 00:00:00,56750.0,1830.7,1830.7
2021/05/13 00:00:00,49007.09,1821.8,1821.8
2021/05/14 00:00:00,49702.27,1838.1,1838.1
2021/05/15 00:00:00,49922.52,,1853.7
2021/05/16 00:00:00,46736.58,,1853.7
2021/05/17 00:00:00,46441.64,1853.7,1853.7
2021/05/18 00:00:00,43596.24,1866.75,1866.75
2021/05/19 00:00:00,42912.19,1888.45,1888.45
2021/05/20 00:00:00,36964.27,1878.3,1878.3
2021/05/21 00:00:00,40784.32,1875.9,1875.9
2021/05/22 00:00:00,37280.35,,1880.15
2021/05/23 00:00:00,37528.3,,1880.15
2021/05/24 00:00:00,34754.54,1880.15,1880.15
2021/05/25 00:00:00,38728.59,1887.0,1887.0
2021/05/26 00:00:00,38410.5,1899.75,1899.75
2021/05/27 00:00:00,39266.04,1891.45,1891.45
2021/05/28 00:00:00,38445.29,1899.95,1899.95
2021/05/29 00:00:00,35689.62,,1899.35
2021/05/30 00:00:00,34647.67,,1899.35
2021/05/31 00:00:00,35684.59,,1899.35
2021/06/01 00:00:00,37310.54,1899.35,1899.35
2021/06/02 00:00:00,36662.64,1902.75,1902.75
2021/06/03 00:00:00,37585.24,1866.55,1866.55
2021/06/04 00:00:00,39188.59,1890.6,1890.6
2021/06/05 00:00:00,36885.51,,1888.4
2021/06/06 00:00:00,35530.38,,1888.4
2021/06/07 00:00:00,35816.17,1888.4,1888.4
2021/06/08 00:00:00,33514.87,1893.15,1893.15
2021/06/09 00:00:00,33450.19,1894.6,1894.6
2021/06/10 00:00:00,37338.36,1888.65,1888.65
2021/06/11 00:00:00,36704.57,1881.05,1881.05
2021/06/12 00:00:00,37313.18,,1865.6
2021/06/13 00:00:00,35494.9,,1865.6
2021/06/14 00:00:00,39066.82,1865.6,1865.6
2021/06/15 00:00:00,40525.8,1865.1,1865.1
2021/06/16 00:00:00,40188.56,1860.75,1860.75
2021/06/17 00:00:00,38324.87,1778.7,1778.7
2021/06/18 00:00:00,38068.04,1773.1,1773.1
2021/06/19 00:00:00,35729.82,,1775.05
2021/06/20 00:00:00,35524.17,,1775.05
2021/06/21 00:00:00,35592.35,1775.05,1775.05
2021/06/22 00:00:00,31686.55,1775.05,1775.05
2021/06/23 00:00:00,32447.59,1791.6,1791.6
2021/06/24 00:00:00,33674.66,1784.85,1784.85
2021/06/25 00:00:00,34639.38,1786.65,1786.65
2021/06/26 00:00:00,31640.58,,1780.3
2021/06/27 00:00:00,32160.91,,1780.3
2021/06/28 00:00:00,34644.45,1780.3,1780.3
2021/06/29 00:00:00,34456.67,1755.45,1755.45
2021/06/30 00:00:00,35847.7,1763.15,1763.15
2021/07/01 00:00:00,35047.36,1781.5,1781.5
2021/07/02 00:00:00,33536.88,1786.15,1786.15
2021/07/03 00:00:00,33856.86,,1791.35
2021/07/04 00:00:00,34688.98,,1791.35
2021/07/05 00:00:00,35309.3,1791.35,1791.35
2021/07/06 00:00:00,33747.97,1809.85,1809.85
2021/07/07 00:00:00,34211.01,1804.65,1804.65
2021/07/08 00:00:00,33839.04,1807.7,1807.7
2021/07/09 00:00:00,32877.41,1806.0,1806.0
2021/07/10 00:00:00,33818.52,,1792.4
2021/07/11 00:00:00,33515.57,,1792.4
2021/07/12 00:00:00,34227.64,1792.4,1792.4
2021/07/13 00:00:00,33158.25,1813.85,1813.85
2021/07/14 00:00:00,32686.56,1823.2,1823.2
2021/07/15 00:00:00,32814.61,1823.75,1823.75
2021/07/16 00:00:00,31738.59,1824.3,1824.3
2021/07/17 00:00:00,31421.25,,1814.9
2021/07/18 00:00:00,31520.66,,1814.9
2021/07/19 00:00:00,31783.49,1814.9,1814.9
2021/07/20 00:00:00,30815.94,1823.05,1823.05
2021/07/21 00:00:00,29790.24,1802.15,1802.15
2021/07/22 00:00:00,32118.06,1799.45,1799.45
2021/07/23 00:00:00,32297.89,1799.6,1799.6
2021/07/24 00:00:00,33581.63,,1800.2
2021/07/25 00:00:00,34279.34,,1800.2
2021/07/26 00:00:00,35365.2,1800.2,1800.2
2021/07/27 00:00:00,37318.14,1800.35,1800.35
2021/07/28 00:00:00,39405.95,1796.6,1796.6
2021/07/29 00:00:00,40002.53,1829.3,1829.3
2021/07/30 00:00:00,40005.93,1825.75,1825.75
2021/07/31 00:00:00,42214.15,,1811.45
2021/08/01 00:00:00,41659.06,,1811.45
2021/08/02 00:00:00,40000.46,1811.45,1811.45
2021/08/03 00:00:00,39193.94,1812.65,1812.65
2021/08/04 00:00:00,38138.0,1829.1,1829.1
2021/08/05 00:00:00,39750.14,1800.75,1800.75
2021/08/06 00:00:00,40882.0,1762.9,1762.9
2021/08/07 00:00:00,42825.95,,1738.85
2021/08/08 00:00:00,44634.13,,1738.85
2021/08/09 00:00:00,43816.14,1738.85,1738.85
2021/08/10 00:00:00,46333.46,1723.35,1723.35
2021/08/11 00:00:00,45608.37,1743.6,1743.6
2021/08/12 00:00:00,45611.46,1747.4,1747.4
2021/08/13 00:00:00,44417.78,1773.85,1773.85
2021/08/14 00:00:00,47833.98,,1786.35
2021/08/15 00:00:00,47112.19,,1786.35
2021/08/16 00:00:00,47056.41,1786.35,1786.35
2021/08/17 00:00:00,45982.55,1789.45,1789.45
2021/08/18 00:00:00,44648.57,1783.45,1783.45
2021/08/19 00:00:00,44777.86,1782.05,1782.05
2021/08/20 00:00:00,46734.65,1779.05,1779.05
2021/08/21 00:00:00,49327.75,,1802.0
2021/08/22 00:00:00,48932.02,,1802.0
2021/08/23 00:00:00,49335.68,1802.0,1802.0
2021/08/24 00:00:00,49523.5,1808.45,1808.45
2021/08/25 00:00:00,47744.58,1788.7,1788.7
2021/08/26 00:00:00,48972.09,1786.6,1786.6
2021/08/27 00:00:00,46962.8,1798.5,1798.5
2021/08/28 00:00:00,49056.86,,1814.85
2021/08/29 00:00:00,48897.65,,1814.85
2021/08/30 00:00:00,48806.78,,1814.85
2021/08/31 00:00:00,47074.77,1814.85,1814.85
2021/09/01 00:00:00,47155.87,1811.8,1811.8
2021/09/02 00:00:00,48862.76,1812.55,1812.55
2021/09/03 00:00:00,49329.01,1823.7,1823.7
2021/09/04 00:00:00,50035.33,,1821.6
2021/09/05 00:00:00,49947.38,,1821.6
2021/09/06 00:00:00,51769.06,1821.6,1821.6
2021/09/07 00:00:00,52677.4,1802.15,1802.15
2021/09/08 00:00:00,46809.17,1786.0,1786.0
2021/09/09 00:00:00,46078.38,1788.25,1788.25
2021/09/10 00:00:00,46368.69,1794.6,1794.6
